21.790000	22.910000	10	024
23.890000	24.760000	11	024
25.750000	26.480000	12	024
27.510000	28.740000	13	024
30.280000	30.850000	14	024
31.750000	32.620000	15	024
34.100000	34.930000	16	024
35.850000	36.790000	17	024
38.400000	39.580000	18	024
40.720000	41.240000	19	024
42.650000	44.340000	20	024
45.750000	46.670000	21	024
47.690000	48.210000	22	024
49.630000	50.830000	23	024
52.240000	53.540000	24	024
54.680000	55.370000	25	024
57.140000	57.880000	26	024
59.020000	60.240000	27	024
61.190000	62.290000	28	024
64.120000	64.980000	29	024
65.970000	67.760000	30	024
69.340000	70.290000	31	024
71.240000	72.660000	32	024
74.020000	74.710000	33	024
75.810000	76.630000	34	024
77.930000	78.940000	35	024
79.710000	80.330000	36	024
81.970000	83.120000	37	024
84.450000	85.210000	38	024
85.870000	86.750000	39	024
5.250000	6.140000	2	025
8.270000	9.100000	3	025
11.240000	12.600000	4	025
14.230000	14.990000	5	025
16.670000	17.470000	6	025
19.360000	20.450000	7	025
22.320000	23.440000	8	025
25.270000	26.180000	9	025
28.160000	29.220000	10	025
31.870000	32.930000	11	025
35.010000	36.120000	12	025
38.060000	38.780000	13	025
40.530000	41.080000	14	025
43.270000	44.470000	15	025
46.360000	47.360000	16	025
49.160000	50.040000	17	025
52.100000	53.020000	18	025
54.670000	55.580000	19	025
57.500000	58.610000	20	025
60.770000	61.810000	21	025
63.920000	65.030000	22	025
66.890000	67.950000	23	025
70.310000	71.420000	24	025
73.360000	74.340000	25	025
75.610000	76.690000	26	025
78.350000	79.480000	27	025
81.280000	82.410000	28	025
84.030000	85.360000	29	025
87.020000	87.890000	30	025
89.880000	90.710000	31	025
92.590000	93.470000	32	025
94.920000	95.690000	33	025
96.800000	97.410000	34	025
99.680000	100.580000	35	025
102.530000	103.450000	36	025
105.570000	106.220000	37	025
108.610000	109.270000	38	025
111.000000	111.690000	39	025
114.030000	115.090000	40	025
117.370000	118.310000	41	025
120.890000	121.900000	42	025
124.020000	124.820000	43	025
127.100000	127.850000	44	025
130.270000	131.170000	45	025
133.280000	134.090000	46	025
