ZoneID	Zone	Number	IndexName_1	SpokenName_1	Speaker_1	SpeakerID_1	Start_1	End_1	Duration_1	IndexName_2	SpokenName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName	UnspokenName	ExtendedName	VariantName	MisspelledName	Note_speech	Note_place	SeeType	See	See Text	SeeZoneID_1	SeeZone_1	SeeName_1	SeeNotes_1	SeeZoneID_2	SeeZone_2	SeeName_2	SeeNotes_2	SeeZone_3	SeeName_3	SeeNotes_3	SeeZone_4	SeeName_4	SeeNotes_4	Kind_1	Super_1	Kind_2	Super_2	Kind_3	Super_3	Kind_4	Super_4	Kind_5	Super_5
174	Grey	32	Ōmoto	Ōmoto	Maika Mason	64	70.47	71.29	0.82																																					locality									
174	Grey	33	Otirā	Otirā	Maika Mason	64	72.29	73.14	0.85																																					river		locality		tunnel					
174	Grey	34	Ōtūtutu	ōTŪtutu	Maika Mason	64	74.47	75.53	1.06													Rough River																								river									
174	Grey	35	Pā	PĀ	Maika Mason	64	76.89	77.48	0.59	Pah																Pah																				point									
174	Grey	36	Pāroa	PĀroa	Maika Mason	64	78.63	79.42	0.79																																					locality									
174	Grey	37	Pōhuerua	PŌhue-RUA	Maika Mason	64	81.2	82.33	1.13	Poerua						Poherua										Poerua, Poherua																				lake		locality							
174	Grey	38	Rangi Taipo	RAngi-TAIpo	Maika Mason	64	84.12	85.39	1.27																																					peak									
174	Grey	39	Rapahoe	RApa-HOE	Maika Mason	64	86.62	87.39	0.77																																					locality									
174	Grey	40	Raupo	RAUpo	Maika Mason	64	88.61	89.32	0.71																																					locality									
174	Grey	41	Rewanui	REwa-NUI	Maika Mason	64	90.87	91.62	0.75																																					locality									
174	Grey	42	Roa	ROA	Maika Mason	64	92.9	93.36	0.46																																					locality									
174	Grey	43	Rotomanu	ROto-MAnu	Maika Mason	64	94.35	95.31	0.96																																					lake		locality							
174	Grey	44	Rūnanga	RŪnanga	Maika Mason	64	96.67	97.41	0.74	Runaka													Runaka		Runaka																					locality									
174	Grey	45	Rūrū	RŪrū	Maika Mason	64	98.63	99.39	0.76																																					locality									
174	Grey	46	Taepō	TAEpō	Maika Mason	64	100.53	101.45	0.92																	Taipo																				river									
174	Grey	47	Tara Tama	TAra-TAma	Maika Mason	64	102.67	103.58	0.91																				also	Te Rā ō Tam Ahua	also Te Rā ō Tam Ahua			Te Rā ō Tam Ahua												mountain									
174	Grey	48	Tarahaka	TArahaka	Maika Mason	64	104.8	105.65	0.85													Arthurs Pass																								pass									
174	Grey	49	Taramākau	TAra-MĀkau	Maika Mason	64	106.97	108.11	1.14																																					river		locality							
174	Grey	50	Tarapuhi	TAra-PUhi	Maika Mason	64	109.32	110.22	0.90																																					mountain									
174	Grey	51	Tāwhai	TĀwhai	Maika Mason	64	111.26	112.12	0.86																																					locality									
174	Grey	52	Te Kīnga	te KĪnga	Maika Mason	64	113.25	114.27	1.02																																					locality									
174	Grey	53	Te Kōtuku Whakaoho	te KŌtuku whaka·Oho	Maika Mason	64	115.75	117.64	1.89													Lake Brunner																								lake									
174	Grey	54	Te Rā ō Tama Āhua	te RĀ ō TAma Āhua	Maika Mason	64	118.93	121.17	2.24																																					mountain									
174	Grey	55	Te Tai Poutini	te TAI POUtini	Maika Mason	64	122.72	124.03	1.31													West Coast and Tasman Sea off Westland																								sea		region							
174	Grey	56	Tōtara	TŌtara	Maika Mason	64	125.07	125.99	0.92																																					Flat		locality							
174	Grey	57	Turiwhate	TUri-WHAte	Maika Mason	64	127.26	128.17	0.91																																					locality									
174	Grey	58	Waimaunga	WAI-MAUnga	Maika Mason	64	129.62	130.54	0.92																																					locality									
174	Grey	59	Wainihinihi	WAI-NIhi·nihi	Maika Mason	64	131.18	132.1	0.92																																					locality									
174	Grey	60	Waipuna	WAIpuna	Maika Mason	64	133.48	134.2	0.72																																					plain		locality							
174	Grey	61	Waiuta	WAIuta	Maika Mason	64	135.35	135.96	0.61																																					locality									
175	North Westland	0	Intro	Zone 175: North Westland	Hugh Young	38	0.7	3.65	2.95																																					intro									
175	North Westland	1	Āmōhia	Ā-MŌhia	Maika Mason	64	5.77	6.74	0.97																																					peak									
175	North Westland	2	Ananui	Ana-NUI	Maika Mason	64	7.96	8.79	0.83																																					caves									
175	North Westland	3	Aorere	AO-REre	Maika Mason	64	10.01	10.88	0.87																																					saddle									
175	North Westland	4	Arapito	Ara-PIto	Maika Mason	64	12.37	13.25	0.88																																					locality									
175	North Westland	5	Awakari	Awa-KAri	Maika Mason	64	14.48	15.34	0.86																																					river									
175	North Westland	6	Awatiri	Awa-TIri	Maika Mason	64	16.59	17.51	0.92																																					locality									
175	North Westland	7	Īnangahua	Īnanga-HUA	Maika Mason	64	18.49	19.7	1.21																																					river		Junction		landing					
175	North Westland	8	Kaipakati	KAI-PAkati	Maika Mason	64	20.84	21.99	1.15																																					point									
175	North Westland	9	Kaipātiki	KAI-PĀtiki	Maika Mason	64	23.59	24.82	1.23																																					locality									
175	North Westland	10	Kākāpō	KĀkāpō	Maika Mason	64	25.55	26.7	1.15																																					river									
175	North Westland	11	Karamea	KAramea	Maika Mason	64	27.53	28.35	0.82																																					river		locality							
175	North Westland	12	Kawatiri	KAwatiri	Maika Mason	64	29.53	30.38	0.85													Buller River																								river									
175	North Westland	13	Kawau	KAwau	Maika Mason	64	31.23	31.7	0.47																																					point									
175	North Westland	14	Kōhaihai	KŌ-HAIhai	Maika Mason	64	33.01	34.09	1.08																																					bluff		stream							
175	North Westland	15	Kōngāhu	kō-NGĀhu	Maika Mason	64	34.91	35.85	0.94																																					locality									
175	North Westland	16	Maungahuhu	MAUnga-HUhu	Maika Mason	64	36.72	37.9	1.18													Rocky Bluff																								bluff									
175	North Westland	17	Mīko	MĪko	Maika Mason	64	38.62	39.4	0.78																																					locality									
175	North Westland	18	Mōkihinui	MŌ-KIhi-NUI	Maika Mason	64	40.04	41.29	1.25																																					river		Mine		Station		locality			
175	North Westland	19	Ngākawau	ngā-KAwau	Maika Mason	64	42.63	43.48	0.85																																					locality									
175	North Westland	20	Ngāwaitakerei	ngā-WAI-TAkerei	Maika Mason	64	44.92	46.39	1.47													Nile River																								river									
175	North Westland	21	Nīkau	NĪkau	Maika Mason	64	47.7	48.52	0.82																																					locality									
175	North Westland	22	Ōhikanui	ō-HIkanui	Maika Mason	64	49.59	50.69	1.10																																					river									
175	North Westland	23	Ōkōriko	ō-KŌriko	Maika Mason	64	52.04	53.2	1.16													Razorback Point																								point									
175	North Westland	24	Ōpārāra	ō-PĀrāra	Maika Mason	64	54.58	55.89	1.31																																					river		locality							
175	North Westland	25	Orowaite	Oro-WAIte	Maika Mason	64	57.06	58.19	1.13																	Orowaiti		hybrid, from "Kia ora," or "Haere" + "[Reuben] Waite"																		locality									
175	North Westland	26	Ōweka	Ōweka	Maika Mason	64	59.6	60.4	0.80																																					locality									
175	North Westland	27	Pāhautāne	PĀhau-TĀne	Maika Mason	64	61.8	63.06	1.26																																					locality									
175	North Westland	28	Paparoa	PAparoa	Maika Mason	64	64.55	65.36	0.81	Paparoha													Paparoha		Paparoha																					locality									
175	North Westland	29	Pōrōrāri	PŌrō-RĀri	Maika Mason	64	66.74	67.79	1.05																																					range		peak							
175	North Westland	30	Potikōhua	POti-KŌhua	Maika Mason	64	69.57	70.91	1.34													Fox River																								river									
175	North Westland	31	Punakaiki	PUna-KAIki	Maika Mason	64	72.08	73.24	1.16	Punakaikai												Pancake Rocks	Punakaikai		Punakaikai																					stream		locality				rocks			
175	North Westland	32	Pūtai	PŪ-TAI	Maika Mason	64	74.61	75.47	0.86																																					blowhole									
175	North Westland	33	Rāhu	RĀhu	Maika Mason	64	76.85	77.63	0.78																																					saddle									
175	North Westland	34	Rāhui	RĀhui	Maika Mason	64	78.83	79.64	0.81																																					locality									
175	North Westland	35	Rotokōhu	ROto-KŌhu	Maika Mason	64	80.88	82.26	1.38																																					locality									
175	North Westland	36	Taipoiti	TAIpo-Iti	Maika Mason	64	83.89	84.84	0.95																																					locality									
175	North Westland	37	Tarakina	TArakina	Maika Mason	64	86.45	87.39	0.94													Point Elizabeth																								point									
175	North Westland	38	Tauranga	TAUranga	Maika Mason	64	88.6	89.44	0.84																																					bay									
175	North Westland	39	Te Ana ō Matuku	te Ana ō MAtuku	Maika Mason	64	90.72	92.12	1.40																																					cave (Fox River)									
175	North Westland	40	Te Kara ō Tamatea	te KAra ō TAmatea	Maika Mason	64	93.06	94.99	1.93													Addisons Flat																								flat									
175	North Westland	41	Te Miko	te MIko	Maika Mason	64	96.21	97.18	0.97																																					locality									
175	North Westland	42	Te Namu	te NAmu	Maika Mason	64	98.4	99.16	0.76																																					locality									
175	North Westland	43	Te Orumatā	te OruMAtā	Maika Mason	64	100.36	101.9	1.54																																					cave (Fox River)									
175	North Westland	44	Te Tai Poutini	te TAI POUtini	Maika Mason	64	103	104.48	1.48													West Coast, Tasman Sea off Westland																								sea		region							
175	North Westland	45	Tiromoana	TIro-MOAna	Maika Mason	64	105.8	106.97	1.17																																					locality									
175	North Westland	46	Tōtara	TŌtara	Maika Mason	64	107.81	108.71	0.90													Browning River																								river		locality							
175	North Westland	47	Umere	Umere	Maika Mason	64	109.74	110.48	0.74																																					locality									
175	North Westland	48	Waimangaroa	WAI-MAngaroa	Maika Mason	64	113.19	114.26	1.07																																					locality									
175	North Westland	49	Waimārie	WAI-MĀrie	Maika Mason	64	115.52	116.63	1.11																																					locality									
175	North Westland	50	Waitahu	WAI-TAhu	Maika Mason	64	118.1	119.04	0.94																																					river		locality							
175	North Westland	51	Waitakere	WAI-TAkere	Maika Mason	64	120.32	121.45	1.13																																					river									
175	North Westland	52	Waiwhero	WAiwhero	Maika Mason	64	122.95	123.71	0.76													Lawson Creek																								creek									
175	North Westland	53	Wanganui	WAnganui	Maika Mason	64	125.12	125.85	0.73													Little Wanganui River																								river		locality							
175	North Westland	54	Wangapeka	WAngapeka	Maika Mason	64	127.53	128.41	0.88																																					river									
175	North Westland	55	Whakapoai	whaka·POai	Maika Mason	64	129.75	130.91	1.16													Heaphy River																								river									
175	North Westland	56	Whareātea	WHAre-Ātea	Maika Mason	64	132.34	133.31	0.97																																					river									
176	Chatham Islands (Ancient)	0	Intro	Zone 176: Chatham Islands (Ancient)	Hugh Young	38	0.94	5.84	4.90																																					intro									
176	Chatham Islands (Ancient)	1	Hāpupu	HĀpupu	Charles Solomon	9	7.94	8.65	0.71																			a variant is in Zone 177																		locality									
176	Chatham Islands (Ancient)	2	Hukurangi	HUkurangi	Charles Solomon	9	10.22	10.92	0.70																			also in Zone 177	see also	Kahu in Zone 177	see also Kahu in Zone 177	177	0.36	Kahu												peak									
176	Chatham Islands (Ancient)	3	Hūro	HŪro	Charles Solomon	9	12.19	12.73	0.54																			also in Zone 177																		lake									
176	Chatham Islands (Ancient)	4	Kaingaroa	KAInga-ROA	Charles Solomon	9	14.14	14.9	0.76																			also in Zone 177																		harbour									
176	Chatham Islands (Ancient)	5	Kairākau	KAI-RĀkau	Charles Solomon	9	16.18	16.97	0.79																			a variant is in Zone 177																		locality									
176	Chatham Islands (Ancient)	6	Kārewa	KĀrewa	Charles Solomon	9	18.86	19.46	0.60																			also in Zone 177																		point		locality							
176	Chatham Islands (Ancient)	7	Kekerione	KEkeri-One	Charles Solomon	9	20.54	21.45	0.91																			also in Zone 177																		region									
176	Chatham Islands (Ancient)	8	Mairangi	MAIrangi	Charles Solomon	9	22.84	23.54	0.70																			also in Zone 177																		point									
176	Chatham Islands (Ancient)	9	Mangahū						0.00														Manga-Hū					also in Zone 177																		locality									
176	Chatham Islands (Ancient)	10	Mangere	MAngere	Charles Solomon	9	25.15	25.94	0.79																			a variant is in Zone 177																		Islands									
176	Chatham Islands (Ancient)	11	Manukau	MAnu-KAU	Charles Solomon	9	27.29	27.99	0.70																			also in Zone 177																		point									
176	Chatham Islands (Ancient)	12	Marakāpia	MAraKĀpia	Charles Solomon	9	29.98	30.81	0.83																			also in Zone 177																		lake									
176	Chatham Islands (Ancient)	13	Matarākau	MAta-RĀkau	Charles Solomon	9	32.36	33.29	0.93																			also in Zone 177																		point									
176	Chatham Islands (Ancient)	14	Maunganui	MAUnga-NUI	Charles Solomon	9	34.45	35.26	0.81																			also in Zone 177																		beach		locality							
